"location","lineage","colonyID","distance","beeID","dance","phase","start_frame","end_frame","frame_difference","duration"
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",2,3,13632,13658,26,0.433333333333333
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",2,4,13740,13760,20,0.333333333333333
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",2,5,14052,14084,32,0.533333333333333
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",2,6,14167,14187,20,0.333333333333333
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",2,7,14312,14345,33,0.55
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",2,8,14448,14463,15,0.25
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",2,9,14547,14575,28,0.466666666666667
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",2,10,14639,14657,18,0.3
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",3,1,14170,14191,21,0.35
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",3,2,14322,14342,20,0.333333333333333
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",3,3,14449,14463,14,0.233333333333333
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",3,4,14553,14580,27,0.45
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",3,5,14646,14652,6,0.1
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",4,1,16490,16520,30,0.5
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",4,2,16738,16755,17,0.283333333333333
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",4,3,16920,16936,16,0.266666666666667
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",4,4,17038,17053,15,0.25
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",5,1,23164,23172,8,0.133333333333333
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,1,37126,37146,20,0.333333333333333
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,2,37240,37256,16,0.266666666666667
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,3,37372,37396,24,0.4
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,4,37488,37504,16,0.266666666666667
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,5,37572,37586,14,0.233333333333333
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,6,37674,37691,17,0.283333333333333
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,7,37769,37782,13,0.216666666666667
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,8,37878,37900,22,0.366666666666667
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,9,37968,37990,22,0.366666666666667
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,10,164,182,18,0.3
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,11,246,271,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,12,350,363,13,0.216666666666667
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,13,440,459,19,0.316666666666667
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,14,678,693,15,0.25
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,15,766,787,21,0.35
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,16,888,902,14,0.233333333333333
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,17,1056,1081,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",6,18,1186,1211,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",7,1,12290,12314,24,0.4
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",7,2,12384,12406,22,0.366666666666667
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",7,3,12592,12613,21,0.35
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",7,4,12679,12717,38,0.633333333333333
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",7,5,12807,12822,15,0.25
"Kullu","Apis cerana cerana","Colony_2",100,"RBT",7,6,12898,12917,19,0.316666666666667
"Kullu","Apis cerana cerana","Colony_2",100,"RYT",1,1,36972,36987,15,0.25
"Kullu","Apis cerana cerana","Colony_2",100,"RYT",1,2,37074,37088,14,0.233333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,1,1978,1999,21,0.35
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,2,2168,2211,43,0.716666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,3,2299,2331,32,0.533333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,4,2402,2435,33,0.55
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,5,2538,2565,27,0.45
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,6,3270,3298,28,0.466666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,7,3369,3404,35,0.583333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,8,3486,3511,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,9,3588,3621,33,0.55
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,10,3695,3732,37,0.616666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,11,3784,3825,41,0.683333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,12,3884,3919,35,0.583333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,13,3980,4022,42,0.7
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,14,4093,4126,33,0.55
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,15,4202,4227,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,16,4312,4341,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,17,4422,4454,32,0.533333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,18,4540,4563,23,0.383333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,19,4646,4683,37,0.616666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,20,4758,4788,30,0.5
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,21,4874,4915,41,0.683333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,22,4997,5015,18,0.3
"Kullu","Apis cerana cerana","Colony_2",150,"BT",1,23,5158,5198,40,0.666666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"DBT",1,1,12266,12300,34,0.566666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"DBT",1,2,12398,12425,27,0.45
"Kullu","Apis cerana cerana","Colony_2",150,"DBT",1,3,12730,12759,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"DBT",1,4,12902,12931,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"DBT",1,5,13012,13037,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"DBT",1,6,13118,13159,41,0.683333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"DBT",1,7,13252,13277,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"GRT",1,1,4404,4429,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"GRT",1,2,4562,4589,27,0.45
"Kullu","Apis cerana cerana","Colony_2",150,"GRT",1,3,4672,4727,55,0.916666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"GRT",1,4,4862,4882,20,0.333333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"GT",1,1,5514,5543,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"GT",1,2,5626,5649,23,0.383333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"GT",1,3,5738,5773,35,0.583333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"GT",1,4,5846,5876,30,0.5
"Kullu","Apis cerana cerana","Colony_2",150,"GT",1,5,6002,6029,27,0.45
"Kullu","Apis cerana cerana","Colony_2",150,"RBT",1,1,59,89,30,0.5
"Kullu","Apis cerana cerana","Colony_2",150,"RBT",1,2,163,195,32,0.533333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"RBT",1,3,265,290,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"RBT",1,4,358,384,26,0.433333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"RBT",1,5,474,489,15,0.25
"Kullu","Apis cerana cerana","Colony_2",150,"RBT",1,6,587,612,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"RBT",1,7,704,732,28,0.466666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"RBT",1,8,810,839,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"RBT",1,9,911,934,23,0.383333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"RBT",1,10,1018,1031,13,0.216666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"RBT",1,11,1110,1124,14,0.233333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"RBT",1,12,1213,1229,16,0.266666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"RBT",1,13,1320,1338,18,0.3
"Kullu","Apis cerana cerana","Colony_2",150,"WRT",1,1,10940,10963,23,0.383333333333333
"Kullu","Apis cerana cerana","Colony_2",150,"WRT",1,2,11370,11394,24,0.4
"Kullu","Apis cerana cerana","Colony_2",150,"WRT",1,3,11806,11837,31,0.516666666666667
"Kullu","Apis cerana cerana","Colony_2",150,"WRT",1,4,11954,11983,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",1,1,6028,6041,13,0.216666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",1,2,6178,6187,9,0.15
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",1,3,6316,6343,27,0.45
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",1,4,6444,6469,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",1,5,6572,6597,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",1,6,6718,6733,15,0.25
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",1,7,6845,6883,38,0.633333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",1,8,7020,7035,15,0.25
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",1,9,7170,7196,26,0.433333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",1,10,7302,7327,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",1,11,7442,7456,14,0.233333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",1,12,7584,7604,20,0.333333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",1,13,7779,7815,36,0.6
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,1,18218,18256,38,0.633333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,2,18356,18390,34,0.566666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,3,18484,18519,35,0.583333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,4,18606,18645,39,0.65
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,5,18756,18776,20,0.333333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,6,18886,18914,28,0.466666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,7,18994,19021,27,0.45
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,8,19108,19141,33,0.55
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,9,19234,19249,15,0.25
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,10,19352,19381,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,11,19478,19500,22,0.366666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,12,19592,19606,14,0.233333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,13,19714,19730,16,0.266666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,14,19828,19848,20,0.333333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,15,19932,19958,26,0.433333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,16,20040,20064,24,0.4
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,17,20164,20189,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,18,20290,20309,19,0.316666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,19,20408,20433,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,20,20522,20543,21,0.35
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,21,20666,20683,17,0.283333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BRT",2,22,20780,20795,15,0.25
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,1,12168,12220,52,0.866666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,2,12328,12355,27,0.45
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,3,12476,12500,24,0.4
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,4,12584,12625,41,0.683333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,5,12844,12883,39,0.65
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,6,12964,12999,35,0.583333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,7,13088,13120,32,0.533333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,8,13196,13216,20,0.333333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,9,13312,13355,43,0.716666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,10,13427,13464,37,0.616666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,11,13522,13551,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,12,13632,13667,35,0.583333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,13,13768,13810,42,0.7
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,14,13888,13928,40,0.666666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,15,13990,14024,34,0.566666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,16,14101,14126,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,17,14188,14228,40,0.666666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,18,14296,14323,27,0.45
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,19,14516,14543,27,0.45
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,20,14616,14666,50,0.833333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,21,14742,14771,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",1,22,14859,14880,21,0.35
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,1,22123,22166,43,0.716666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,2,22250,22282,32,0.533333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,3,22344,22394,50,0.833333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,4,22482,22513,31,0.516666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,5,22572,22616,44,0.733333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,6,22696,22733,37,0.616666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,7,22806,22842,36,0.6
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,8,22942,22969,27,0.45
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,9,23044,23091,47,0.783333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,10,23166,23191,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,11,23266,23296,30,0.5
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,12,23374,23404,30,0.5
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,13,23492,23529,37,0.616666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,14,23610,23628,18,0.3
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,15,23708,23747,39,0.65
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,16,23828,23853,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"BWT",2,17,23920,23952,32,0.533333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",1,1,32006,32022,16,0.266666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",1,2,32106,32135,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",1,5,32242,32263,21,0.35
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",1,6,32350,32377,27,0.45
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",1,7,32756,32775,19,0.316666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",1,8,32872,32890,18,0.3
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",1,9,32978,33013,35,0.583333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",2,1,13092,13120,28,0.466666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",2,2,13212,13222,10,0.166666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",2,3,13333,13345,12,0.2
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",2,4,13556,13577,21,0.35
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",2,5,13648,13688,40,0.666666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",2,6,13922,13960,38,0.633333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",2,7,14084,14229,145,2.41666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",2,8,14306,14342,36,0.6
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",3,1,30692,30718,26,0.433333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",3,2,30800,30829,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",3,3,30932,30944,12,0.2
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",3,4,31056,31086,30,0.5
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",3,5,31158,31198,40,0.666666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",3,6,31279,31300,21,0.35
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",3,7,31394,31426,32,0.533333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",3,8,31524,31555,31,0.516666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",3,9,31648,31682,34,0.566666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",3,10,31762,31797,35,0.583333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",3,11,31888,31925,37,0.616666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",3,12,32002,32034,32,0.533333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",3,13,32116,32156,40,0.666666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"DBT",3,14,32268,32298,30,0.5
"Kullu","Apis cerana cerana","Colony_2",200,"FGA",1,1,5058,5084,26,0.433333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"FGA",1,2,5192,5231,39,0.65
"Kullu","Apis cerana cerana","Colony_2",200,"FGA",1,3,5372,5401,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"FGA",1,4,5524,5567,43,0.716666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",1,1,30086,30140,54,0.9
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",1,2,30408,30439,31,0.516666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",2,1,20062,20091,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",3,1,16098,16136,38,0.633333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",3,2,16220,16254,34,0.566666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",3,3,16346,16381,35,0.583333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",3,4,16458,16512,54,0.9
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",3,5,16592,16621,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",3,6,16714,16753,39,0.65
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",3,7,16844,16881,37,0.616666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",4,1,24344,24383,39,0.65
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",4,2,24466,24497,31,0.516666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",4,3,24574,24620,46,0.766666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",4,4,24726,24756,30,0.5
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",4,5,24840,24870,30,0.5
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",4,6,24978,25013,35,0.583333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LBT",4,7,25110,25152,42,0.7
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",1,1,11656,11678,22,0.366666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",1,2,11750,11772,22,0.366666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",1,3,11852,11880,28,0.466666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",1,4,12062,12100,38,0.633333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",1,5,12162,12195,33,0.55
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",1,6,12270,12313,43,0.716666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",1,7,12372,12401,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",1,8,12478,12510,32,0.533333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",2,1,21768,21794,26,0.433333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",2,2,21860,21883,23,0.383333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",2,3,21968,22008,40,0.666666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",2,4,22094,22134,40,0.666666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",2,5,22214,22244,30,0.5
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",2,6,22344,22387,43,0.716666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",2,7,22456,22486,30,0.5
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",2,8,22598,22629,31,0.516666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",2,9,22704,22738,34,0.566666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",2,10,22834,22866,32,0.533333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LGT",2,11,22944,22978,34,0.566666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",1,1,34428,34467,39,0.65
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",2,1,6388,6421,33,0.55
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",2,2,6690,6712,22,0.366666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",2,3,6840,6860,20,0.333333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",3,1,16614,16647,33,0.55
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",3,2,16738,16754,16,0.266666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",3,3,17074,17109,35,0.583333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",3,4,17210,17231,21,0.35
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",3,5,17360,17388,28,0.466666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",4,1,21078,21104,26,0.433333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",4,2,21204,21231,27,0.45
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",4,3,21316,21354,38,0.633333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",4,4,21432,21475,43,0.716666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",4,5,21554,21587,33,0.55
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",4,6,21682,21719,37,0.616666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",4,7,21802,21843,41,0.683333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",4,8,21924,21952,28,0.466666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",4,9,22044,22086,42,0.7
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",4,10,22162,22206,44,0.733333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",4,11,22282,22319,37,0.616666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"LGT_",4,12,22406,22437,31,0.516666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"RA",1,1,22892,22918,26,0.433333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"RA",1,2,23118,23138,20,0.333333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"RA",1,3,23212,23248,36,0.6
"Kullu","Apis cerana cerana","Colony_2",200,"RA",1,4,23502,23535,33,0.55
"Kullu","Apis cerana cerana","Colony_2",200,"RA",1,5,23638,23675,37,0.616666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"RA",1,6,23770,23795,25,0.416666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"RA",2,1,3738,3753,15,0.25
"Kullu","Apis cerana cerana","Colony_2",200,"RA",2,2,3812,3843,31,0.516666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"RA",2,3,3940,3973,33,0.55
"Kullu","Apis cerana cerana","Colony_2",200,"RA",2,4,4082,4113,31,0.516666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"RA",2,5,4190,4229,39,0.65
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",1,1,3892,3925,33,0.55
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",1,2,3992,4037,45,0.75
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",1,3,4126,4155,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",1,4,4240,4267,27,0.45
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",2,1,19920,19947,27,0.45
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",2,2,20010,20052,42,0.7
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",2,3,20122,20160,38,0.633333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",2,4,20232,20265,33,0.55
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",2,5,20343,20381,38,0.633333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",2,6,20470,20515,45,0.75
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",2,7,20616,20649,33,0.55
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",2,8,20722,20764,42,0.7
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",2,9,20846,20875,29,0.483333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",2,10,20952,20992,40,0.666666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",2,11,21080,21115,35,0.583333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",2,12,21194,21239,45,0.75
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",2,13,21324,21367,43,0.716666666666667
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",2,14,21476,21496,20,0.333333333333333
"Kullu","Apis cerana cerana","Colony_2",200,"RBT",2,15,21584,21617,33,0.55
