Population,Colony_ID,Distance(m),Bee_Id,Dance_No .,Waggle_run_No.,Start_frame,End_frame,Frame_difference,Waggle_run_duration(s),Mean_frame_difference,Mean_waggle_run_duration(s)
Apis cerana kashmirensis,Colony_2,200,WT^,2,9,1752,1778,26,0.440677965,,
Apis cerana kashmirensis,Colony_2,200,WT^,2,10,1854,1878,24,0.40677966,,
Apis cerana kashmirensis,Colony_2,200,WT^,3,1,32926,32967,41,0.694915253,36.75,0.6229125
Apis cerana kashmirensis,Colony_2,200,WT^,3,2,33056,33090,34,0.576271185,,
Apis cerana kashmirensis,Colony_2,200,WT^,3,3,33204,33240,36,0.61016949,,
Apis cerana kashmirensis,Colony_2,200,WT^,3,4,33324,33360,36,0.61016949,,
Apis cerana kashmirensis,Colony_2,200,WT^,4,1,844,872,28,0.47457627,30.83333333,0.522625
Apis cerana kashmirensis,Colony_2,200,WT^,4,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,200,WT^,4,2,1216,1260,44,0.74576271,,
Apis cerana kashmirensis,Colony_2,200,WT^,4,3,1382,1408,26,0.440677965,,
Apis cerana kashmirensis,Colony_2,200,WT^,4,4,1498,1537,39,0.661016948,,
Apis cerana kashmirensis,Colony_2,200,WT^,4,5,1724,1750,26,0.440677965,,
Apis cerana kashmirensis,Colony_2,200,WT^,4,6,1832,1862,30,0.508474575,,
Apis cerana kashmirensis,Colony_2,200,WT^,4,7,1972,2000,28,0.47457627,,
Apis cerana kashmirensis,Colony_2,200,WT^,4,8,2092,2123,31,0.525423728,,
Apis cerana kashmirensis,Colony_2,200,WT^,4,9,2246,2266,20,0.33898305,,
Apis cerana kashmirensis,Colony_2,200,WT^,4,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,200,WT^,4,10,2662,2695,33,0.559322033,,
Apis cerana kashmirensis,Colony_2,200,WT^,4,11,2786,2820,34,0.576271185,,
Apis cerana kashmirensis,Colony_2,200,WT^,4,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,200,WT^,4,12,3184,3215,31,0.525423728,,
Apis cerana kashmirensis,Colony_2,200,YT,1,1,22617,22658,41,0.694915253,30.25,0.5127375
Apis cerana kashmirensis,Colony_2,200,YT,1,2,22769,22798,29,0.491525423,,
Apis cerana kashmirensis,Colony_2,200,YT,1,3,22906,22929,23,0.389830508,,
Apis cerana kashmirensis,Colony_2,200,YT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,200,YT,1,4,23260,23288,28,0.47457627,,
Apis cerana kashmirensis,Colony_2,250,*PT,1,1,2499,2560,61,1.033898303,50.14285714,0.849921429
Apis cerana kashmirensis,Colony_2,250,*PT,1,2,2669,2745,76,1.28813559,,
Apis cerana kashmirensis,Colony_2,250,*PT,1,3,2846,2884,38,0.644067795,,
Apis cerana kashmirensis,Colony_2,250,*PT,1,4,3029,3055,26,0.440677965,,
Apis cerana kashmirensis,Colony_2,250,*PT,1,5,3150,3200,50,0.847457625,,
Apis cerana kashmirensis,Colony_2,250,*PT,1,6,3317,3371,54,0.915254235,,
Apis cerana kashmirensis,Colony_2,250,*PT,1,7,3483,3529,46,0.779661015,,
Apis cerana kashmirensis,Colony_2,250,BA,1,1,6341,6366,25,0.423728813,33.16666667,0.562175
Apis cerana kashmirensis,Colony_2,250,BA,1,2,6483,6516,33,0.559322033,,
Apis cerana kashmirensis,Colony_2,250,BA,1,3,6616,6656,40,0.6779661,,
Apis cerana kashmirensis,Colony_2,250,BA,1,4,6771,6802,31,0.525423728,,
Apis cerana kashmirensis,Colony_2,250,BA,1,5,6917,6956,39,0.661016948,,
Apis cerana kashmirensis,Colony_2,250,BA,2,1,28452,28483,31,0.525423728,34,0.5763
Apis cerana kashmirensis,Colony_2,250,BA,2,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,250,BA,2,2,28648,28668,20,0.33898305,,
Apis cerana kashmirensis,Colony_2,250,BA,2,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,250,BA,2,3,28895,28953,58,0.983050845,,
Apis cerana kashmirensis,Colony_2,250,BA,2,4,29056,29083,27,0.457627118,,
Apis cerana kashmirensis,Colony_2,250,BB,3,1,13036,13073,37,0.627118643,60.6875,1.028653125
Apis cerana kashmirensis,Colony_2,250,BB,3,2,13153,13217,64,1.08474576,,
Apis cerana kashmirensis,Colony_2,250,BB,3,3,13318,13370,52,0.88135593,,
Apis cerana kashmirensis,Colony_2,250,BB,3,4,13500,13563,63,1.067796608,,
Apis cerana kashmirensis,Colony_2,250,BB,3,5,13644,13708,64,1.08474576,,
Apis cerana kashmirensis,Colony_2,250,BB,3,6,13804,13861,57,0.966101693,,
Apis cerana kashmirensis,Colony_2,250,BB,3,7,13940,13996,56,0.94915254,,
Apis cerana kashmirensis,Colony_2,250,BB,3,8,14094,14167,73,1.237288133,,
Apis cerana kashmirensis,Colony_2,250,BB,3,9,14234,14308,74,1.254237285,,
Apis cerana kashmirensis,Colony_2,250,BB,3,10,14450,14487,37,0.627118643,,
Apis cerana kashmirensis,Colony_2,250,PA,1,1,2867,2936,69,1.169491523,57.86486486,0.980809459
Apis cerana kashmirensis,Colony_2,250,PA,1,2,3025,3092,67,1.135593218,,
Apis cerana kashmirensis,Colony_2,250,PA,1,3,3180,3233,53,0.898305083,,
Apis cerana kashmirensis,Colony_2,250,PA,1,4,3319,3390,71,1.203389828,,
Apis cerana kashmirensis,Colony_2,250,PA,1,5,3467,3534,67,1.135593218,,
Apis cerana kashmirensis,Colony_2,250,PA,1,6,3614,3681,67,1.135593218,,
Apis cerana kashmirensis,Colony_2,250,PA,1,7,3747,3817,70,1.186440675,,
Apis cerana kashmirensis,Colony_2,250,PA,1,8,3900,3969,69,1.169491523,,
Apis cerana kashmirensis,Colony_2,250,PA,1,9,4040,4106,66,1.118644065,,
Apis cerana kashmirensis,Colony_2,250,PA,1,10,4175,4228,53,0.898305083,,
Apis cerana kashmirensis,Colony_2,250,PA,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,250,PA,1,11,4471,4518,47,0.796610168,,
Apis cerana kashmirensis,Colony_2,250,PA,1,12,4605,4661,56,0.94915254,,
Apis cerana kashmirensis,Colony_2,250,PA,1,13,4779,4840,61,1.033898303,,
Apis cerana kashmirensis,Colony_2,250,PA,1,14,4913,4973,60,1.01694915,,
Apis cerana kashmirensis,Colony_2,250,PA,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,250,PA,1,15,5252,5304,52,0.88135593,,
Apis cerana kashmirensis,Colony_2,250,PA,1,16,5374,5437,63,1.067796608,,
Apis cerana kashmirensis,Colony_2,250,PA,1,17,5511,5572,61,1.033898303,,
Apis cerana kashmirensis,Colony_2,250,PA,1,18,5646,5713,67,1.135593218,,
Apis cerana kashmirensis,Colony_2,250,PA,1,19,5799,5856,57,0.966101693,,
Apis cerana kashmirensis,Colony_2,250,PA,1,20,5934,5992,58,0.983050845,,
Apis cerana kashmirensis,Colony_2,250,PA,1,21,6076,6136,60,1.01694915,,
Apis cerana kashmirensis,Colony_2,250,PA,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,250,PA,1,22,6350,6419,69,1.169491523,,
Apis cerana kashmirensis,Colony_2,250,PA,1,23,6499,6537,38,0.644067795,,
Apis cerana kashmirensis,Colony_2,250,PA,1,24,6624,6680,56,0.94915254,,
Apis cerana kashmirensis,Colony_2,250,PA,1,25,6769,6828,59,0.999999998,,
Apis cerana kashmirensis,Colony_2,250,PA,1,26,6913,6965,52,0.88135593,,
Apis cerana kashmirensis,Colony_2,250,PA,1,27,7079,7131,52,0.88135593,,
Apis cerana kashmirensis,Colony_2,250,PA,1,28,7273,7313,40,0.6779661,,
Apis cerana kashmirensis,Colony_2,250,PA,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,250,PA,1,29,7558,7617,59,0.999999998,,
Apis cerana kashmirensis,Colony_2,250,PA,1,30,7705,7766,61,1.033898303,,
Apis cerana kashmirensis,Colony_2,250,PA,1,31,7853,7916,63,1.067796608,,
Apis cerana kashmirensis,Colony_2,250,PA,1,32,8040,8112,72,1.22033898,,
Apis cerana kashmirensis,Colony_2,250,PA,1,33,8211,8271,60,1.01694915,,
Apis cerana kashmirensis,Colony_2,250,PA,1,34,8374,8425,51,0.864406778,,
Apis cerana kashmirensis,Colony_2,250,PA,1,35,8593,8602,9,0.152542373,,
Apis cerana kashmirensis,Colony_2,250,PA,1,36,8697,8745,48,0.81355932,,
Apis cerana kashmirensis,Colony_2,250,PA,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,250,PA,1,37,8971,9029,58,0.983050845,,
Apis cerana kashmirensis,Colony_2,250,PP,1,1,10594,10650,56,0.94915254,46.46153846,0.787523077
Apis cerana kashmirensis,Colony_2,250,PP,1,2,10739,10788,49,0.830508473,,
Apis cerana kashmirensis,Colony_2,250,PP,1,3,10879,10928,49,0.830508473,,
Apis cerana kashmirensis,Colony_2,250,PP,1,4,11029,11065,36,0.61016949,,
Apis cerana kashmirensis,Colony_2,250,PP,1,5,11148,11202,54,0.915254235,,
Apis cerana kashmirensis,Colony_2,250,PP,1,6,11302,11325,23,0.389830508,,
Apis cerana kashmirensis,Colony_2,250,PP,1,7,11417,11466,49,0.830508473,,
Apis cerana kashmirensis,Colony_2,250,PP,1,8,11553,11604,51,0.864406778,,
Apis cerana kashmirensis,Colony_2,250,PP,1,9,11688,11732,44,0.74576271,,
Apis cerana kashmirensis,Colony_2,250,PP,1,10,11811,11872,61,1.033898303,,
Apis cerana kashmirensis,Colony_2,250,PP,1,11,11944,12003,59,0.999999998,,
Apis cerana kashmirensis,Colony_2,250,PP,1,12,12086,12139,53,0.898305083,,
Apis cerana kashmirensis,Colony_2,250,PP,1,13,12262,12282,20,0.33898305,,
Apis cerana kashmirensis,Colony_2,250,PP,2,1,24537,24577,40,0.6779661,45.5,0.771225
Apis cerana kashmirensis,Colony_2,250,PP,2,2,24679,24715,36,0.61016949,,
Apis cerana kashmirensis,Colony_2,250,PP,2,3,24801,24865,64,1.08474576,,
Apis cerana kashmirensis,Colony_2,250,PP,2,4,24958,25015,57,0.966101693,,
Apis cerana kashmirensis,Colony_2,250,PP,2,5,25109,25156,47,0.796610168,,
Apis cerana kashmirensis,Colony_2,250,PP,2,6,25262,25313,51,0.864406778,,
Apis cerana kashmirensis,Colony_2,250,PP,2,7,25398,25431,33,0.559322033,,
Apis cerana kashmirensis,Colony_2,250,PP,2,8,25542,25578,36,0.61016949,,
Apis cerana kashmirensis,Colony_2,250,PP,3,1,36420,36479,59,0.999999998,54.7,0.927165
Apis cerana kashmirensis,Colony_2,250,PP,3,2,36563,36615,52,0.88135593,,
Apis cerana kashmirensis,Colony_2,250,PP,3,3,36717,36775,58,0.983050845,,
Apis cerana kashmirensis,Colony_2,250,PP,3,4,36879,36938,59,0.999999998,,
Apis cerana kashmirensis,Colony_2,250,PP,3,5,37042,37100,58,0.983050845,,
Apis cerana kashmirensis,Colony_2,250,PP,3,6,37215,37262,47,0.796610168,,
Apis cerana kashmirensis,Colony_2,250,PP,3,7,37377,37429,52,0.88135593,,
Apis cerana kashmirensis,Colony_2,250,PP,3,8,37516,37564,48,0.81355932,,
Apis cerana kashmirensis,Colony_2,250,PP,3,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,250,PP,3,9,37786,37848,62,1.050847455,,
Apis cerana kashmirensis,Colony_2,250,PP,3,10,37927,37979,52,0.88135593,,
Apis cerana kashmirensis,Colony_2,250,PP,4,1,11013,11071,58,0.983050845,44.2,0.74919
Apis cerana kashmirensis,Colony_2,250,PP,4,2,11151,11182,31,0.525423728,,
Apis cerana kashmirensis,Colony_2,250,PP,4,3,11266,11320,54,0.915254235,,
Apis cerana kashmirensis,Colony_2,250,PP,4,4,11412,11451,39,0.661016948,,
Apis cerana kashmirensis,Colony_2,250,PP,4,5,11555,11593,38,0.644067795,,
Apis cerana kashmirensis,Colony_2,250,PP,4,6,11682,11718,36,0.61016949,,
Apis cerana kashmirensis,Colony_2,250,PP,4,7,11848,11884,36,0.61016949,,
Apis cerana kashmirensis,Colony_2,250,PP,4,8,11970,12038,68,1.15254237,,
Apis cerana kashmirensis,Colony_2,250,PP,4,9,12119,12162,43,0.728813558,,
Apis cerana kashmirensis,Colony_2,250,PP,4,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,250,PP,4,10,12321,12360,39,0.661016948,,
Apis cerana kashmirensis,Colony_2,250,PP,5,1,23404,23458,54,0.915254235,43.94117647,0.744802941
Apis cerana kashmirensis,Colony_2,250,PP,5,2,23548,23603,55,0.932203388,,
Apis cerana kashmirensis,Colony_2,250,PP,5,3,23678,23714,36,0.61016949,,
Apis cerana kashmirensis,Colony_2,250,PP,5,4,23822,23867,45,0.762711863,,
Apis cerana kashmirensis,Colony_2,250,PP,5,5,23956,24005,49,0.830508473,,
Apis cerana kashmirensis,Colony_2,250,PP,5,6,24102,24165,63,1.067796608,,
Apis cerana kashmirensis,Colony_2,250,PP,5,7,24298,24339,41,0.694915253,,
Apis cerana kashmirensis,Colony_2,250,PP,5,8,24434,24479,45,0.762711863,,
Apis cerana kashmirensis,Colony_2,250,PP,5,9,24580,24612,32,0.54237288,,
Apis cerana kashmirensis,Colony_2,250,PP,5,10,24712,24762,50,0.847457625,,
Apis cerana kashmirensis,Colony_2,250,PP,5,11,24888,24922,34,0.576271185,,
Apis cerana kashmirensis,Colony_2,250,PP,5,12,25024,25062,38,0.644067795,,
Apis cerana kashmirensis,Colony_2,250,PP,5,13,25168,25211,43,0.728813558,,
Apis cerana kashmirensis,Colony_2,250,PP,5,14,25298,25328,30,0.508474575,,
Apis cerana kashmirensis,Colony_2,250,PP,5,15,25442,25486,44,0.74576271,,
Apis cerana kashmirensis,Colony_2,250,PP,5,16,25582,25638,56,0.94915254,,
Apis cerana kashmirensis,Colony_2,250,PP,5,17,25720,25752,32,0.54237288,,
Apis cerana kashmirensis,Colony_2,250,PP,6,1,26284,26327,43,0.728813558,37.66666667,0.63845
Apis cerana kashmirensis,Colony_2,250,PP,6,2,26460,26504,44,0.74576271,,
Apis cerana kashmirensis,Colony_2,250,PP,6,3,26626,26652,26,0.440677965,,
Apis cerana kashmirensis,Colony_2,250,PP,7,1,27630,27680,50,0.847457625,40.375,0.68435625
Apis cerana kashmirensis,Colony_2,250,PP,7,2,27786,27820,34,0.576271185,,
Apis cerana kashmirensis,Colony_2,250,PP,7,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,250,PP,7,3,28212,28236,24,0.40677966,,
Apis cerana kashmirensis,Colony_2,250,PP,7,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,250,PP,7,4,28664,28697,33,0.559322033,,
Apis cerana kashmirensis,Colony_2,250,PP,7,5,28788,28841,53,0.898305083,,
Apis cerana kashmirensis,Colony_2,250,PP,7,6,28920,28963,43,0.728813558,,
Apis cerana kashmirensis,Colony_2,250,PP,7,7,29064,29111,47,0.796610168,,
Apis cerana kashmirensis,Colony_2,250,PP,7,8,29201,29240,39,0.661016948,,
Apis cerana kashmirensis,Colony_2,250,RT,1,1,585,636,51,0.864406778,57,0.96615
Apis cerana kashmirensis,Colony_2,250,RT,1,2,741,804,63,1.067796608,,
Apis cerana kashmirensis,Colony_2,250,RT,2,1,13909,13945,36,0.61016949,48.4,0.82038
Apis cerana kashmirensis,Colony_2,250,RT,2,2,14025,14095,70,1.186440675,,
Apis cerana kashmirensis,Colony_2,250,RT,2,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,250,RT,2,3,14456,14509,53,0.898305083,,
Apis cerana kashmirensis,Colony_2,250,RT,2,4,14598,14640,42,0.711864405,,
Apis cerana kashmirensis,Colony_2,250,RT,2,5,14742,14783,41,0.694915253,,
Apis cerana kashmirensis,Colony_2,250,RT,2,6,14864,14915,51,0.864406778,,
Apis cerana kashmirensis,Colony_2,250,RT,2,7,15006,15043,37,0.627118643,,
Apis cerana kashmirensis,Colony_2,250,RT,2,8,15122,15189,67,1.135593218,,
Apis cerana kashmirensis,Colony_2,250,RT,2,9,15288,15333,45,0.762711863,,
Apis cerana kashmirensis,Colony_2,250,RT,2,10,15424,15460,36,0.61016949,,
Apis cerana kashmirensis,Colony_2,250,RT,2,11,15553,15607,54,0.915254235,,
Apis cerana kashmirensis,Colony_2,250,RT,2,12,15696,15737,41,0.694915253,,
Apis cerana kashmirensis,Colony_2,250,RT,2,13,15824,15861,37,0.627118643,,
Apis cerana kashmirensis,Colony_2,250,RT,2,14,16004,16055,51,0.864406778,,
Apis cerana kashmirensis,Colony_2,250,RT,2,15,16145,16210,65,1.101694913,,
Apis cerana kashmirensis,Colony_2,300,BA,1,1,25882,25928,46,0.779661015,39,0.66105
Apis cerana kashmirensis,Colony_2,300,BA,1,2,26014,26056,42,0.711864405,,
Apis cerana kashmirensis,Colony_2,300,BA,1,3,26144,26166,22,0.372881355,,
Apis cerana kashmirensis,Colony_2,300,BA,1,4,26430,26486,56,0.94915254,,
Apis cerana kashmirensis,Colony_2,300,BA,1,5,26596,26625,29,0.491525423,,
Apis cerana kashmirensis,Colony_2,300,BA,2,1,3042,3092,50,0.847457625,50,0.8475
Apis cerana kashmirensis,Colony_2,300,BB,1,1,12626,12651,25,0.423728813,25,0.42375
Apis cerana kashmirensis,Colony_2,300,BT,1,1,1016,1080,64,1.08474576,57.5,0.974625
Apis cerana kashmirensis,Colony_2,300,BT,1,2,1176,1241,65,1.101694913,,
Apis cerana kashmirensis,Colony_2,300,BT,1,3,1366,1419,53,0.898305083,,
Apis cerana kashmirensis,Colony_2,300,BT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,300,BT,1,4,1690,1755,65,1.101694913,,
Apis cerana kashmirensis,Colony_2,300,BT,1,5,1844,1908,64,1.08474576,,
Apis cerana kashmirensis,Colony_2,300,BT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,300,BT,1,6,2192,2255,63,1.067796608,,
Apis cerana kashmirensis,Colony_2,300,BT,1,7,2372,2423,51,0.864406778,,
Apis cerana kashmirensis,Colony_2,300,BT,1,8,2530,2565,35,0.593220338,,
Apis cerana kashmirensis,Colony_2,300,BT,2,1,33871,33942,71,1.203389828,63.75,1.0805625
Apis cerana kashmirensis,Colony_2,300,BT,2,2,34039,34090,51,0.864406778,,
Apis cerana kashmirensis,Colony_2,300,BT,2,3,34214,34276,62,1.050847455,,
Apis cerana kashmirensis,Colony_2,300,BT,2,4,34385,34450,65,1.101694913,,
Apis cerana kashmirensis,Colony_2,300,BT,2,5,34592,34646,54,0.915254235,,
Apis cerana kashmirensis,Colony_2,300,BT,2,6,34770,34839,69,1.169491523,,
Apis cerana kashmirensis,Colony_2,300,BT,2,7,34946,34994,48,0.81355932,,
Apis cerana kashmirensis,Colony_2,300,BT,2,8,35086,35168,82,1.389830505,,
Apis cerana kashmirensis,Colony_2,300,BT,2,9,35308,35360,52,0.88135593,,
Apis cerana kashmirensis,Colony_2,300,BT,3,1,9588,9641,53,0.898305083,69.66666667,1.18085
Apis cerana kashmirensis,Colony_2,300,BT,3,2,9730,9820,90,1.525423725,,
Apis cerana kashmirensis,Colony_2,300,BT,3,3,9936,10013,77,1.305084743,,
Apis cerana kashmirensis,Colony_2,300,BT,3,4,10106,10175,69,1.169491523,,
Apis cerana kashmirensis,Colony_2,300,BT,3,5,10266,10345,79,1.338983048,,
Apis cerana kashmirensis,Colony_2,300,BT,3,6,10469,10519,50,0.847457625,,
Apis cerana kashmirensis,Colony_2,300,BWT,1,1,7662,7710,48,0.81355932,59.17647059,1.003041176
Apis cerana kashmirensis,Colony_2,300,BWT,1,2,7774,7841,67,1.135593218,,
Apis cerana kashmirensis,Colony_2,300,BWT,1,3,7944,7997,53,0.898305083,,
Apis cerana kashmirensis,Colony_2,300,BWT,1,4,8102,8177,75,1.271186438,,
Apis cerana kashmirensis,Colony_2,300,BWT,1,5,8292,8362,70,1.186440675,,
Apis cerana kashmirensis,Colony_2,300,BWT,1,6,8476,8538,62,1.050847455,,
Apis cerana kashmirensis,Colony_2,300,BWT,1,7,8636,8696,60,1.01694915,,
Apis cerana kashmirensis,Colony_2,300,BWT,1,8,8796,8854,58,0.983050845,,
Apis cerana kashmirensis,Colony_2,300,BWT,1,9,8992,9050,58,0.983050845,,
Apis cerana kashmirensis,Colony_2,300,BWT,1,10,9178,9236,58,0.983050845,,
Apis cerana kashmirensis,Colony_2,300,BWT,1,11,9336,9404,68,1.15254237,,
Apis cerana kashmirensis,Colony_2,300,BWT,1,12,9494,9550,56,0.94915254,,
Apis cerana kashmirensis,Colony_2,300,BWT,1,13,9666,9726,60,1.01694915,,
Apis cerana kashmirensis,Colony_2,300,BWT,1,14,9826,9880,54,0.915254235,,
Apis cerana kashmirensis,Colony_2,300,BWT,1,15,9976,10032,56,0.94915254,,
Apis cerana kashmirensis,Colony_2,300,BWT,1,16,10140,10177,37,0.627118643,,
Apis cerana kashmirensis,Colony_2,300,BWT,1,17,10290,10356,66,1.118644065,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,1,20996,21011,15,0.254237288,55.13333333,0.93451
Apis cerana kashmirensis,Colony_2,300,BWT,2,2,21118,21156,38,0.644067795,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,3,21240,21304,64,1.08474576,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,4,21410,21476,66,1.118644065,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,5,21568,21624,56,0.94915254,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,6,21722,21792,70,1.186440675,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,7,21906,21961,55,0.932203388,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,8,22066,22140,74,1.254237285,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,9,22242,22296,54,0.915254235,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,10,22398,22450,52,0.88135593,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,11,22568,22604,36,0.61016949,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,12,22706,22778,72,1.22033898,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,13,22896,22945,49,0.830508473,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,14,23044,23122,78,1.322033895,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,15,23222,23270,48,0.81355932,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,16,23364,23430,66,1.118644065,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,17,23524,23582,58,0.983050845,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,18,23680,23742,62,1.050847455,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,19,23866,23935,69,1.169491523,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,20,24102,24127,25,0.423728813,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,21,24272,24309,37,0.627118643,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,22,24414,24465,51,0.864406778,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,23,24596,24669,73,1.237288133,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,24,24768,24838,70,1.186440675,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,25,24948,25006,58,0.983050845,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,26,25126,25182,56,0.94915254,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,27,25309,25372,63,1.067796608,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,28,25470,25534,64,1.08474576,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,29,25704,25728,24,0.40677966,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,300,BWT,2,30,25968,26019,51,0.864406778,,
Apis cerana kashmirensis,Colony_2,300,FGA,1,1,7028,7065,37,0.627118643,69.33333333,1.1752
Apis cerana kashmirensis,Colony_2,300,FGA,1,2,7150,7235,85,1.440677963,,
Apis cerana kashmirensis,Colony_2,300,FGA,1,3,7356,7442,86,1.457627115,,
Apis cerana kashmirensis,Colony_2,300,FGA,2,1,21812,21868,56,0.94915254,44.66666667,0.7571
Apis cerana kashmirensis,Colony_2,300,FGA,2,2,21978,22012,34,0.576271185,,
Apis cerana kashmirensis,Colony_2,300,FGA,2,3,22104,22168,64,1.08474576,,
Apis cerana kashmirensis,Colony_2,300,FGA,2,4,22252,22283,31,0.525423728,,
Apis cerana kashmirensis,Colony_2,300,FGA,2,5,22406,22458,52,0.88135593,,
Apis cerana kashmirensis,Colony_2,300,FGA,2,6,22566,22608,42,0.711864405,,
Apis cerana kashmirensis,Colony_2,300,FGA,2,7,22698,22763,65,1.101694913,,
Apis cerana kashmirensis,Colony_2,300,FGA,2,8,22880,22902,22,0.372881355,,
Apis cerana kashmirensis,Colony_2,300,FGA,2,9,22990,23060,70,1.186440675,,
Apis cerana kashmirensis,Colony_2,300,FGA,2,10,23156,23183,27,0.457627118,,
Apis cerana kashmirensis,Colony_2,300,FGA,2,11,23286,23356,70,1.186440675,,
Apis cerana kashmirensis,Colony_2,300,FGA,2,12,23448,23473,25,0.423728813,,
Apis cerana kashmirensis,Colony_2,300,FGA,2,13,23584,23632,48,0.81355932,,
Apis cerana kashmirensis,Colony_2,300,FGA,2,14,23728,23762,34,0.576271185,,
Apis cerana kashmirensis,Colony_2,300,FGA,2,15,23898,23928,30,0.508474575,,
Apis cerana kashmirensis,Colony_2,300,FGA,2,16,24028,24064,36,0.61016949,,
Apis cerana kashmirensis,Colony_2,300,FGI,1,1,29318,29380,62,1.050847455,66.5,1.127175
Apis cerana kashmirensis,Colony_2,300,FGI,1,2,29462,29540,78,1.322033895,,
Apis cerana kashmirensis,Colony_2,300,FGI,1,3,29674,29749,75,1.271186438,,
Apis cerana kashmirensis,Colony_2,300,FGI,1,4,29879,29930,51,0.864406778,,
Apis cerana kashmirensis,Colony_2,300,FGI,2,1,28611,28640,29,0.491525423,62.8,1.06446
Apis cerana kashmirensis,Colony_2,300,FGI,2,2,28754,28814,60,1.01694915,,
Apis cerana kashmirensis,Colony_2,300,FGI,2,3,28930,28972,42,0.711864405,,
Apis cerana kashmirensis,Colony_2,300,FGI,2,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,300,FGI,2,4,30474,30552,78,1.322033895,,
Apis cerana kashmirensis,Colony_2,300,FGI,2,5,30652,30726,74,1.254237285,,
Apis cerana kashmirensis,Colony_2,300,FGI,2,6,30814,30890,76,1.28813559,,
Apis cerana kashmirensis,Colony_2,300,FGI,2,7,30970,31042,72,1.22033898,,
Apis cerana kashmirensis,Colony_2,300,FGI,2,8,31144,31224,80,1.3559322,,
Apis cerana kashmirensis,Colony_2,300,FGI,2,9,31327,31389,62,1.050847455,,
Apis cerana kashmirensis,Colony_2,300,FGI,2,10,31497,31571,74,1.254237285,,
Apis cerana kashmirensis,Colony_2,300,FGI,2,11,31670,31729,59,0.999999998,,
Apis cerana kashmirensis,Colony_2,300,FGI,2,12,31829,31874,45,0.762711863,,
Apis cerana kashmirensis,Colony_2,300,FGI,2,13,31982,32044,62,1.050847455,,
Apis cerana kashmirensis,Colony_2,300,FGI,2,14,32140,32191,51,0.864406778,,
Apis cerana kashmirensis,Colony_2,300,GR,1,1,10010,10088,78,1.322033895,55,0.93225
Apis cerana kashmirensis,Colony_2,300,GR,1,2,10204,10245,41,0.694915253,,
Apis cerana kashmirensis,Colony_2,300,GR,1,3,10358,10404,46,0.779661015,,
