Population,Colony_ID,Distance(m),Bee_Id,Dance_No .,Waggle_run_No.,Start_frame,End_frame,Frame_difference,Waggle_run_duration(s),Mean_frame_difference,Mean_waggle_run_duration(s)
Apis cerana cerana,Colony_1,100,RG,6,5,14462,14471,9,0.152542373,,
Apis cerana cerana,Colony_1,100,RG,6,6,14546,14556,10,0.169491525,,
Apis cerana cerana,Colony_1,100,RG,6,7,14630,14669,39,0.661016948,,
Apis cerana cerana,Colony_1,100,RG,6,8,14736,14752,16,0.27118644,,
Apis cerana cerana,Colony_1,100,RG,6,9,14819,14850,31,0.525423728,,
Apis cerana cerana,Colony_1,100,RG,6,10,14922,14954,32,0.54237288,,
Apis cerana cerana,Colony_1,100,RG,6,11,15022,15048,26,0.440677965,,
Apis cerana cerana,Colony_1,100,RG,6,12,15130,15162,32,0.54237288,,
Apis cerana cerana,Colony_1,100,RG,6,13,15234,15250,16,0.27118644,,
Apis cerana cerana,Colony_1,100,RG,7,1,5814,5826,12,0.20338983,25.75,0.436440677
Apis cerana cerana,Colony_1,100,RG,7,2,5896,5930,34,0.576271185,,
Apis cerana cerana,Colony_1,100,RG,7,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,100,RG,7,3,6120,6152,32,0.54237288,,
Apis cerana cerana,Colony_1,100,RG,7,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,100,RG,7,4,6310,6331,21,0.355932203,,
Apis cerana cerana,Colony_1,100,RG,7,5,6484,6520,36,0.61016949,,
Apis cerana cerana,Colony_1,100,RG,7,6,6588,6607,19,0.322033898,,
Apis cerana cerana,Colony_1,100,RG,7,7,6678,6700,22,0.372881355,,
Apis cerana cerana,Colony_1,100,RG,7,8,6768,6794,26,0.440677965,,
Apis cerana cerana,Colony_1,100,RG,7,9,6856,6890,34,0.576271185,,
Apis cerana cerana,Colony_1,100,RG,7,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,100,RG,7,10,7210,7245,35,0.593220338,,
Apis cerana cerana,Colony_1,100,RG,7,11,7316,7338,22,0.372881355,,
Apis cerana cerana,Colony_1,100,RT,1,1,17024,17044,20,0.33898305,20,0.33898305
Apis cerana cerana,Colony_1,100,RW,1,1,9970,9984,14,0.237288135,14,0.237288135
Apis cerana cerana,Colony_1,100,RW,2,1,17486,17501,15,0.254237288,20.75,0.351694914
Apis cerana cerana,Colony_1,100,RW,2,2,17580,17612,32,0.54237288,,
Apis cerana cerana,Colony_1,100,RW,2,3,17688,17714,26,0.440677965,,
Apis cerana cerana,Colony_1,100,RW,2,4,17796,17806,10,0.169491525,,
Apis cerana cerana,Colony_1,100,RW,3,1,30698,30720,22,0.372881355,22.5,0.381355931
Apis cerana cerana,Colony_1,100,RW,3,2,30800,30824,24,0.40677966,,
Apis cerana cerana,Colony_1,100,RW,3,3,30900,30910,10,0.169491525,,
Apis cerana cerana,Colony_1,100,RW,3,4,30976,31002,26,0.440677965,,
Apis cerana cerana,Colony_1,100,RW,3,5,31084,31105,21,0.355932203,,
Apis cerana cerana,Colony_1,100,RW,3,6,31202,31244,42,0.711864405,,
Apis cerana cerana,Colony_1,100,RW,3,7,31310,31331,21,0.355932203,,
Apis cerana cerana,Colony_1,100,RW,3,8,31432,31446,14,0.237288135,,
Apis cerana cerana,Colony_1,100,WT,1,1,37760,37788,28,0.47457627,35.66666667,0.604519773
Apis cerana cerana,Colony_1,100,WT,1,2,37888,37923,35,0.593220338,,
Apis cerana cerana,Colony_1,100,WT,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,100,WT,1,3,24,68,44,0.74576271,,
Apis cerana cerana,Colony_1,200,BAI,1,1,35582,35606,24,0.40677966,48.09090909,0.815100152
Apis cerana cerana,Colony_1,200,BAI,1,2,35694,35740,46,0.779661015,,
Apis cerana cerana,Colony_1,200,BAI,1,3,35828,35887,59,0.999999998,,
Apis cerana cerana,Colony_1,200,BAI,1,4,35988,36042,54,0.915254235,,
Apis cerana cerana,Colony_1,200,BAI,1,5,36124,36162,38,0.644067795,,
Apis cerana cerana,Colony_1,200,BAI,1,6,36262,36310,48,0.81355932,,
Apis cerana cerana,Colony_1,200,BAI,1,7,36398,36443,45,0.762711863,,
Apis cerana cerana,Colony_1,200,BAI,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,200,BAI,1,8,36646,36711,65,1.101694913,,
Apis cerana cerana,Colony_1,200,BAI,1,9,36806,36855,49,0.830508473,,
Apis cerana cerana,Colony_1,200,BAI,1,10,36946,36971,25,0.423728813,,
Apis cerana cerana,Colony_1,200,BAI,1,11,37052,37108,56,0.94915254,,
Apis cerana cerana,Colony_1,200,BAI,1,12,37222,37266,44,0.74576271,,
Apis cerana cerana,Colony_1,200,BAI,2,1,8870,8918,48,0.81355932,52.44444444,0.888888887
Apis cerana cerana,Colony_1,200,BAI,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,200,BAI,2,2,9152,9193,41,0.694915253,,
Apis cerana cerana,Colony_1,200,BAI,2,3,9290,9335,45,0.762711863,,
Apis cerana cerana,Colony_1,200,BAI,2,4,9426,9491,65,1.101694913,,
Apis cerana cerana,Colony_1,200,BAI,2,5,9582,9632,50,0.847457625,,
Apis cerana cerana,Colony_1,200,BAI,2,6,9716,9764,48,0.81355932,,
Apis cerana cerana,Colony_1,200,BAI,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,200,BAI,2,7,10124,10184,60,1.01694915,,
Apis cerana cerana,Colony_1,200,BAI,2,8,10274,10325,51,0.864406778,,
Apis cerana cerana,Colony_1,200,BAI,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,200,BAI,2,9,10864,10928,64,1.08474576,,
Apis cerana cerana,Colony_1,200,BAI,3,1,1112,1176,64,1.08474576,45.17647059,0.765702889
Apis cerana cerana,Colony_1,200,BAI,3,2,1238,1262,24,0.40677966,,
Apis cerana cerana,Colony_1,200,BAI,3,3,1358,1423,65,1.101694913,,
Apis cerana cerana,Colony_1,200,BAI,3,4,1540,1579,39,0.661016948,,
Apis cerana cerana,Colony_1,200,BAI,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,200,BAI,3,5,2142,2185,43,0.728813558,,
Apis cerana cerana,Colony_1,200,BAI,3,6,2306,2340,34,0.576271185,,
Apis cerana cerana,Colony_1,200,BAI,3,7,2420,2465,45,0.762711863,,
Apis cerana cerana,Colony_1,200,BAI,3,8,2580,2628,48,0.81355932,,
Apis cerana cerana,Colony_1,200,BAI,3,9,2722,2780,58,0.983050845,,
Apis cerana cerana,Colony_1,200,BAI,3,10,2880,2927,47,0.796610168,,
Apis cerana cerana,Colony_1,200,BAI,3,11,3018,3047,29,0.491525423,,
Apis cerana cerana,Colony_1,200,BAI,3,12,3180,3227,47,0.796610168,,
Apis cerana cerana,Colony_1,200,BAI,3,13,3310,3366,56,0.94915254,,
Apis cerana cerana,Colony_1,200,BAI,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,200,BAI,3,14,3706,3738,32,0.54237288,,
Apis cerana cerana,Colony_1,200,BAI,3,15,3864,3918,54,0.915254235,,
Apis cerana cerana,Colony_1,200,BAI,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,200,BAI,3,16,4192,4231,39,0.661016948,,
Apis cerana cerana,Colony_1,200,BAI,3,17,4340,4384,44,0.74576271,,
Apis cerana cerana,Colony_1,200,BAI,4,1,3798,3840,42,0.711864405,47.25,0.800847456
Apis cerana cerana,Colony_1,200,BAI,4,2,3924,3982,58,0.983050845,,
Apis cerana cerana,Colony_1,200,BAI,4,3,4090,4146,56,0.94915254,,
Apis cerana cerana,Colony_1,200,BAI,4,4,4238,4282,44,0.74576271,,
Apis cerana cerana,Colony_1,200,BAI,4,5,4370,4418,48,0.81355932,,
Apis cerana cerana,Colony_1,200,BAI,4,6,4538,4566,28,0.47457627,,
Apis cerana cerana,Colony_1,200,BAI,4,7,4680,4744,64,1.08474576,,
Apis cerana cerana,Colony_1,200,BAI,4,8,4862,4900,38,0.644067795,,
Apis cerana cerana,Colony_1,200,BAI,5,1,35500,35566,66,1.118644065,66,1.118644065
Apis cerana cerana,Colony_1,200,BAI,6,1,6671,6710,39,0.661016948,48.5,0.822033896
Apis cerana cerana,Colony_1,200,BAI,6,2,6786,6846,60,1.01694915,,
Apis cerana cerana,Colony_1,200,BAI,6,3,6949,6976,27,0.457627118,,
Apis cerana cerana,Colony_1,200,BAI,6,4,7070,7126,56,0.94915254,,
Apis cerana cerana,Colony_1,200,BAI,6,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,200,BAI,6,5,7342,7395,53,0.898305083,,
Apis cerana cerana,Colony_1,200,BAI,6,6,7514,7563,49,0.830508473,,
Apis cerana cerana,Colony_1,200,BAI,6,7,7642,7710,68,1.15254237,,
Apis cerana cerana,Colony_1,200,BAI,6,8,7818,7856,38,0.644067795,,
Apis cerana cerana,Colony_1,200,BAI,6,9,7964,8013,49,0.830508473,,
Apis cerana cerana,Colony_1,200,BAI,6,10,8124,8172,48,0.81355932,,
Apis cerana cerana,Colony_1,200,BAI,6,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,200,BAI,6,11,8442,8509,67,1.135593218,,
Apis cerana cerana,Colony_1,200,BAI,6,12,8702,8730,28,0.47457627,,
Apis cerana cerana,Colony_1,200,BY,1,1,11138,11158,20,0.33898305,46.83333333,0.793785309
Apis cerana cerana,Colony_1,200,BY,1,2,11228,11292,64,1.08474576,,
Apis cerana cerana,Colony_1,200,BY,1,3,11362,11403,41,0.694915253,,
Apis cerana cerana,Colony_1,200,BY,1,4,11466,11528,62,1.050847455,,
Apis cerana cerana,Colony_1,200,BY,1,5,11606,11642,36,0.61016949,,
Apis cerana cerana,Colony_1,200,BY,1,6,11726,11768,42,0.711864405,,
Apis cerana cerana,Colony_1,200,BY,1,7,11846,11884,38,0.644067795,,
Apis cerana cerana,Colony_1,200,BY,1,8,11974,12020,46,0.779661015,,
Apis cerana cerana,Colony_1,200,BY,1,9,12106,12155,49,0.830508473,,
Apis cerana cerana,Colony_1,200,BY,1,10,12242,12295,53,0.898305083,,
Apis cerana cerana,Colony_1,200,BY,1,11,12374,12420,46,0.779661015,,
Apis cerana cerana,Colony_1,200,BY,1,12,12520,12585,65,1.101694913,,
Apis cerana cerana,Colony_1,200,GT,1,1,9272,9319,47,0.796610168,46.5,0.788135591
Apis cerana cerana,Colony_1,200,GT,1,2,9406,9442,36,0.61016949,,
Apis cerana cerana,Colony_1,200,GT,1,3,9532,9580,48,0.81355932,,
Apis cerana cerana,Colony_1,200,GT,1,4,9664,9711,47,0.796610168,,
Apis cerana cerana,Colony_1,200,GT,1,5,9812,9854,42,0.711864405,,
Apis cerana cerana,Colony_1,200,GT,1,6,9930,9988,58,0.983050845,,
Apis cerana cerana,Colony_1,200,GT,1,7,10080,10116,36,0.61016949,,
Apis cerana cerana,Colony_1,200,GT,1,8,10202,10260,58,0.983050845,,
Apis cerana cerana,Colony_1,200,GT,2,1,32402,32443,41,0.694915253,55,0.932203388
Apis cerana cerana,Colony_1,200,GT,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,200,GT,2,2,32790,32859,69,1.169491523,,
Apis cerana cerana,Colony_1,200,OA,1,1,13608,13650,42,0.711864405,37.33333333,0.63276836
Apis cerana cerana,Colony_1,200,OA,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,200,OA,1,2,13840,13870,30,0.508474575,,
Apis cerana cerana,Colony_1,200,OA,1,3,13960,14000,40,0.6779661,,
Apis cerana cerana,Colony_1,200,OA,2,1,21910,21938,28,0.47457627,28,0.47457627
Apis cerana cerana,Colony_1,200,OA,3,1,30554,30586,32,0.54237288,32.5,0.550847456
Apis cerana cerana,Colony_1,200,OA,3,2,30674,30707,33,0.559322033,,
Apis cerana cerana,Colony_1,200,OA,4,1,3651,3681,30,0.508474575,35.5,0.601694914
Apis cerana cerana,Colony_1,200,OA,4,2,3780,3811,31,0.525423728,,
Apis cerana cerana,Colony_1,200,OA,4,3,3892,3937,45,0.762711863,,
Apis cerana cerana,Colony_1,200,OA,4,4,4030,4066,36,0.61016949,,
Apis cerana cerana,Colony_1,200,RG,1,1,32742,32790,48,0.81355932,42.33333333,0.717514123
Apis cerana cerana,Colony_1,200,RG,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,200,RG,1,2,33012,33060,48,0.81355932,,
Apis cerana cerana,Colony_1,200,RG,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,200,RG,1,3,33415,33446,31,0.525423728,,
Apis cerana cerana,Colony_1,200,RG,2,1,12560,12586,26,0.440677965,38.5,0.652542371
Apis cerana cerana,Colony_1,200,RG,2,2,12706,12743,37,0.627118643,,
Apis cerana cerana,Colony_1,200,RG,2,3,12830,12869,39,0.661016948,,
Apis cerana cerana,Colony_1,200,RG,2,4,12944,12981,37,0.627118643,,
Apis cerana cerana,Colony_1,200,RG,2,5,13062,13099,37,0.627118643,,
Apis cerana cerana,Colony_1,200,RG,2,6,13164,13211,47,0.796610168,,
Apis cerana cerana,Colony_1,200,RG,2,7,13300,13334,34,0.576271185,,
Apis cerana cerana,Colony_1,200,RG,2,8,13426,13477,51,0.864406778,,
Apis cerana cerana,Colony_1,200,RG,2,9,13536,13583,47,0.796610168,,
Apis cerana cerana,Colony_1,200,RG,2,10,13640,13684,44,0.74576271,,
Apis cerana cerana,Colony_1,200,RG,2,11,13774,13815,41,0.694915253,,
Apis cerana cerana,Colony_1,200,RG,2,12,13888,13930,42,0.711864405,,
Apis cerana cerana,Colony_1,200,RG,2,13,14024,14071,47,0.796610168,,
Apis cerana cerana,Colony_1,200,RG,2,14,14136,14177,41,0.694915253,,
Apis cerana cerana,Colony_1,200,RG,2,15,14252,14297,45,0.762711863,,
Apis cerana cerana,Colony_1,200,RG,2,16,14390,14421,31,0.525423728,,
Apis cerana cerana,Colony_1,200,RG,2,17,14496,14525,29,0.491525423,,
Apis cerana cerana,Colony_1,200,RG,2,18,14622,14657,35,0.593220338,,
Apis cerana cerana,Colony_1,200,RG,2,19,14716,14758,42,0.711864405,,
Apis cerana cerana,Colony_1,200,RG,2,20,14830,14865,35,0.593220338,,
Apis cerana cerana,Colony_1,200,RG,2,21,14942,14986,44,0.74576271,,
Apis cerana cerana,Colony_1,200,RG,2,22,15078,15123,45,0.762711863,,
Apis cerana cerana,Colony_1,200,RG,2,23,15190,15221,31,0.525423728,,
Apis cerana cerana,Colony_1,200,RG,2,24,15324,15336,12,0.20338983,,
Apis cerana cerana,Colony_1,200,RG,2,25,15394,15431,37,0.627118643,,
Apis cerana cerana,Colony_1,200,RG,2,26,15524,15567,43,0.728813558,,
Apis cerana cerana,Colony_1,200,RG,2,27,15636,15695,59,0.999999998,,
Apis cerana cerana,Colony_1,200,RG,2,28,15778,15821,43,0.728813558,,
Apis cerana cerana,Colony_1,200,RG,2,29,15904,15932,28,0.47457627,,
Apis cerana cerana,Colony_1,200,RG,2,30,15990,16035,45,0.762711863,,
Apis cerana cerana,Colony_1,200,RG,2,31,16126,16164,38,0.644067795,,
Apis cerana cerana,Colony_1,200,RG,2,32,16254,16274,20,0.33898305,,
Apis cerana cerana,Colony_1,200,RG,3,1,28518,28540,22,0.372881355,22,0.372881355
Apis cerana cerana,Colony_1,200,RT,1,1,16024,16074,50,0.847457625,40,0.6779661
Apis cerana cerana,Colony_1,200,RT,1,2,16176,16214,38,0.644067795,,
Apis cerana cerana,Colony_1,200,RT,1,3,16316,16352,36,0.61016949,,
Apis cerana cerana,Colony_1,200,RT,1,4,16440,16476,36,0.61016949,,
Apis cerana cerana,Colony_1,200,RT,2,1,23166,23198,32,0.54237288,32,0.54237288
Apis cerana cerana,Colony_1,200,RW,1,1,3228,3273,45,0.762711863,45,0.762711863
Apis cerana cerana,Colony_1,200,RW,2,1,20498,20537,39,0.661016948,39.4375,0.668432202
Apis cerana cerana,Colony_1,200,RW,2,2,20626,20661,35,0.593220338,,
Apis cerana cerana,Colony_1,200,RW,2,3,20854,20897,43,0.728813558,,
Apis cerana cerana,Colony_1,200,RW,2,4,20975,21017,42,0.711864405,,
Apis cerana cerana,Colony_1,200,RW,2,5,21108,21157,49,0.830508473,,
Apis cerana cerana,Colony_1,200,RW,2,6,21250,21299,49,0.830508473,,
Apis cerana cerana,Colony_1,200,RW,2,7,21384,21417,33,0.559322033,,
Apis cerana cerana,Colony_1,200,RW,2,8,21516,21555,39,0.661016948,,
Apis cerana cerana,Colony_1,200,RW,2,9,21650,21689,39,0.661016948,,
Apis cerana cerana,Colony_1,200,RW,2,10,21790,21822,32,0.54237288,,
Apis cerana cerana,Colony_1,200,RW,2,11,21902,21939,37,0.627118643,,
Apis cerana cerana,Colony_1,200,RW,2,12,22034,22073,39,0.661016948,,
Apis cerana cerana,Colony_1,200,RW,2,13,22180,22213,33,0.559322033,,
Apis cerana cerana,Colony_1,200,RW,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,200,RW,2,14,22418,22464,46,0.779661015,,
Apis cerana cerana,Colony_1,200,RW,2,15,22574,22605,31,0.525423728,,
Apis cerana cerana,Colony_1,200,RW,2,16,22736,22781,45,0.762711863,,
Apis cerana cerana,Colony_1,200,YT,1,1,33336,33381,45,0.762711863,27,0.457627118
Apis cerana cerana,Colony_1,200,YT,1,2,33510,33524,14,0.237288135,,
Apis cerana cerana,Colony_1,200,YT,1,3,33622,33644,22,0.372881355,,
Apis cerana cerana,Colony_1,200,YT,2,1,13838,13869,31,0.525423728,26.15,0.443220338
Apis cerana cerana,Colony_1,200,YT,2,2,13952,13986,34,0.576271185,,
Apis cerana cerana,Colony_1,200,YT,2,3,14074,14096,22,0.372881355,,
Apis cerana cerana,Colony_1,200,YT,2,4,14158,14194,36,0.61016949,,
Apis cerana cerana,Colony_1,200,YT,2,5,14302,14319,17,0.288135593,,
Apis cerana cerana,Colony_1,200,YT,2,6,14386,14409,23,0.389830508,,
Apis cerana cerana,Colony_1,200,YT,2,7,14514,14531,17,0.288135593,,
Apis cerana cerana,Colony_1,200,YT,2,8,14602,14635,33,0.559322033,,
Apis cerana cerana,Colony_1,200,YT,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,200,YT,2,9,14862,14877,15,0.254237288,,
Apis cerana cerana,Colony_1,200,YT,2,10,14958,14989,31,0.525423728,,
Apis cerana cerana,Colony_1,200,YT,2,11,15078,15098,20,0.33898305,,
Apis cerana cerana,Colony_1,200,YT,2,12,15166,15184,18,0.305084745,,
Apis cerana cerana,Colony_1,200,YT,2,13,15290,15317,27,0.457627118,,
Apis cerana cerana,Colony_1,200,YT,2,14,15396,15416,20,0.33898305,,
Apis cerana cerana,Colony_1,200,YT,2,15,15466,15504,38,0.644067795,,
Apis cerana cerana,Colony_1,200,YT,2,16,15598,15613,15,0.254237288,,
Apis cerana cerana,Colony_1,200,YT,2,17,15680,15720,40,0.6779661,,
Apis cerana cerana,Colony_1,200,YT,2,18,15832,15868,36,0.61016949,,
Apis cerana cerana,Colony_1,200,YT,2,19,15946,15975,29,0.491525423,,
Apis cerana cerana,Colony_1,200,YT,2,20,16114,16135,21,0.355932203,,
Apis cerana cerana,Colony_1,200,YT,3,1,24434,24453,19,0.322033898,30.18181818,0.511556239
Apis cerana cerana,Colony_1,200,YT,3,2,24558,24583,25,0.423728813,,
Apis cerana cerana,Colony_1,200,YT,3,3,24654,24683,29,0.491525423,,
Apis cerana cerana,Colony_1,200,YT,3,4,24770,24800,30,0.508474575,,
Apis cerana cerana,Colony_1,200,YT,3,5,24868,24909,41,0.694915253,,
Apis cerana cerana,Colony_1,200,YT,3,6,25012,25041,29,0.491525423,,
Apis cerana cerana,Colony_1,200,YT,3,7,25110,25139,29,0.491525423,,
Apis cerana cerana,Colony_1,200,YT,3,8,25216,25253,37,0.627118643,,
Apis cerana cerana,Colony_1,200,YT,3,9,25344,25386,42,0.711864405,,
Apis cerana cerana,Colony_1,200,YT,3,10,25452,25478,26,0.440677965,,
Apis cerana cerana,Colony_1,200,YT,3,11,25562,25587,25,0.423728813,,
Apis cerana cerana,Colony_1,150,BAI,1,1,14470,14501,31,0.525423728,44.57142857,0.75544794
Apis cerana cerana,Colony_1,150,BAI,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,BAI,1,2,16320,16374,54,0.915254235,,
Apis cerana cerana,Colony_1,150,BAI,1,3,16482,16517,35,0.593220338,,
Apis cerana cerana,Colony_1,150,BAI,1,4,16608,16655,47,0.796610168,,
Apis cerana cerana,Colony_1,150,BAI,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,BAI,1,5,16905,16978,73,1.237288133,,
Apis cerana cerana,Colony_1,150,BAI,1,6,17070,17112,42,0.711864405,,
Apis cerana cerana,Colony_1,150,BAI,1,7,17202,17232,30,0.508474575,,
Apis cerana cerana,Colony_1,150,BAI,2,1,35676,35701,25,0.423728813,44.7,0.757627117
Apis cerana cerana,Colony_1,150,BAI,2,2,35774,35831,57,0.966101693,,
Apis cerana cerana,Colony_1,150,BAI,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,BAI,2,3,36016,36056,40,0.6779661,,
Apis cerana cerana,Colony_1,150,BAI,2,4,36184,36214,30,0.508474575,,
Apis cerana cerana,Colony_1,150,BAI,2,5,36340,36377,37,0.627118643,,
Apis cerana cerana,Colony_1,150,BAI,2,6,36454,36500,46,0.779661015,,
Apis cerana cerana,Colony_1,150,BAI,2,7,36596,36645,49,0.830508473,,
Apis cerana cerana,Colony_1,150,BAI,2,8,36786,36845,59,0.999999998,,
Apis cerana cerana,Colony_1,150,BAI,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,BAI,2,9,37056,37119,63,1.067796608,,
Apis cerana cerana,Colony_1,150,BAI,2,10,37226,37260,34,0.576271185,,
Apis cerana cerana,Colony_1,150,BAI,2,11,37338,37391,53,0.898305083,,
Apis cerana cerana,Colony_1,150,BAI,2,12,37480,37513,33,0.559322033,,
Apis cerana cerana,Colony_1,150,BAI,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,BAI,2,13,37718,37769,51,0.864406778,,
Apis cerana cerana,Colony_1,150,BAI,2,14,37888,37935,47,0.796610168,,
Apis cerana cerana,Colony_1,150,BAI,2,15,38034,38084,50,0.847457625,,
Apis cerana cerana,Colony_1,150,BAI,2,16,66,106,40,0.6779661,,
Apis cerana cerana,Colony_1,150,BAI,2,17,214,256,42,0.711864405,,
Apis cerana cerana,Colony_1,150,BAI,2,18,388,446,58,0.983050845,,
Apis cerana cerana,Colony_1,150,BAI,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,BAI,2,19,708,754,46,0.779661015,,
Apis cerana cerana,Colony_1,150,BAI,2,20,848,882,34,0.576271185,,
Apis cerana cerana,Colony_1,150,BAI,3,1,9558,9590,32,0.54237288,41.66666667,0.706214688
Apis cerana cerana,Colony_1,150,BAI,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,BAI,3,2,10376,10424,48,0.81355932,,
Apis cerana cerana,Colony_1,150,BAI,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,BAI,3,3,10652,10698,46,0.779661015,,
Apis cerana cerana,Colony_1,150,BAI,3,4,10788,10839,51,0.864406778,,
Apis cerana cerana,Colony_1,150,BAI,3,5,10932,10990,58,0.983050845,,
Apis cerana cerana,Colony_1,150,BAI,3,6,11104,11144,40,0.6779661,,
Apis cerana cerana,Colony_1,150,BAI,3,7,11236,11273,37,0.627118643,,
Apis cerana cerana,Colony_1,150,BAI,3,8,11374,11406,32,0.54237288,,
Apis cerana cerana,Colony_1,150,BAI,3,9,11528,11562,34,0.576271185,,
Apis cerana cerana,Colony_1,150,BAI,3,10,11662,11707,45,0.762711863,,
Apis cerana cerana,Colony_1,150,BAI,3,11,11808,11831,23,0.389830508,,
Apis cerana cerana,Colony_1,150,BAI,3,12,11938,11992,54,0.915254235,,
Apis cerana cerana,Colony_1,150,BAI,4,1,30986,31005,19,0.322033898,40.3,0.683050846
Apis cerana cerana,Colony_1,150,BAI,4,2,31084,31129,45,0.762711863,,
Apis cerana cerana,Colony_1,150,BAI,4,3,31242,31257,15,0.254237288,,
Apis cerana cerana,Colony_1,150,BAI,4,4,31346,31407,61,1.033898303,,
Apis cerana cerana,Colony_1,150,BAI,4,5,31514,31561,47,0.796610168,,
Apis cerana cerana,Colony_1,150,BAI,4,6,31656,31689,33,0.559322033,,
Apis cerana cerana,Colony_1,150,BAI,4,7,31810,31855,45,0.762711863,,
Apis cerana cerana,Colony_1,150,BAI,4,8,31952,31991,39,0.661016948,,
Apis cerana cerana,Colony_1,150,BAI,4,9,32118,32170,52,0.88135593,,
Apis cerana cerana,Colony_1,150,BAI,4,10,32272,32319,47,0.796610168,,
Apis cerana cerana,Colony_1,150,BAI,5,1,34628,34692,64,1.08474576,35.18181818,0.596302002
Apis cerana cerana,Colony_1,150,BAI,5,2,34820,34838,18,0.305084745,,
Apis cerana cerana,Colony_1,150,BAI,5,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,BAI,5,3,35100,35148,48,0.81355932,,
Apis cerana cerana,Colony_1,150,BAI,5,4,35254,35281,27,0.457627118,,
Apis cerana cerana,Colony_1,150,BAI,5,5,35372,35389,17,0.288135593,,
Apis cerana cerana,Colony_1,150,BAI,5,6,35488,35512,24,0.40677966,,
Apis cerana cerana,Colony_1,150,BAI,5,7,35616,35658,42,0.711864405,,
Apis cerana cerana,Colony_1,150,BAI,5,8,35744,35780,36,0.61016949,,
Apis cerana cerana,Colony_1,150,BAI,5,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,BAI,5,9,36054,36091,37,0.627118643,,
Apis cerana cerana,Colony_1,150,BAI,5,10,36182,36221,39,0.661016948,,
Apis cerana cerana,Colony_1,150,BAI,5,11,36468,36503,35,0.593220338,,
Apis cerana cerana,Colony_1,150,BAI,6,1,12424,12488,64,1.08474576,45.06666667,0.763841806
Apis cerana cerana,Colony_1,150,BAI,6,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,BAI,6,3,12938,12993,55,0.932203388,,
Apis cerana cerana,Colony_1,150,BAI,6,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,BAI,6,4,13318,13370,52,0.88135593,,
Apis cerana cerana,Colony_1,150,BAI,6,5,13652,13718,66,1.118644065,,
Apis cerana cerana,Colony_1,150,BAI,6,6,13802,13853,51,0.864406778,,
Apis cerana cerana,Colony_1,150,BAI,6,7,13968,14011,43,0.728813558,,
Apis cerana cerana,Colony_1,150,BAI,6,8,14118,14155,37,0.627118643,,
Apis cerana cerana,Colony_1,150,BAI,6,9,14268,14293,25,0.423728813,,
Apis cerana cerana,Colony_1,150,BAI,6,10,14376,14415,39,0.661016948,,
Apis cerana cerana,Colony_1,150,BAI,6,11,14506,14543,37,0.627118643,,
Apis cerana cerana,Colony_1,150,BAI,6,12,14622,14683,61,1.033898303,,
Apis cerana cerana,Colony_1,150,BAI,6,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,BAI,6,13,14898,14937,39,0.661016948,,
Apis cerana cerana,Colony_1,150,BAI,6,14,15034,15075,41,0.694915253,,
Apis cerana cerana,Colony_1,150,BAI,6,15,15168,15188,20,0.33898305,,
Apis cerana cerana,Colony_1,150,BAI,6,16,15300,15346,46,0.779661015,,
Apis cerana cerana,Colony_1,150,BAI,7,1,23700,23741,41,0.694915253,45.8125,0.776483049
Apis cerana cerana,Colony_1,150,BAI,7,NA,NA,NA,NA,NA,,
